country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1995,2.88232459075655,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1996,2.87699306399858,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1997,2.8820497224219,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1998,2.91477287181108,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1999,2.92568267660731,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2000,2.93436140706205,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2001,2.93303733050043,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2002,2.9255231413271,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2003,2.912868869972,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2004,2.87769222306833,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2005,2.86627891114333,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2006,2.84895633946303,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2007,2.81221132734633,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2008,2.79067518294285,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2009,2.75728428054056,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2010,2.73108592342997,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2011,2.69723364754237,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2012,2.64886565695566,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2013,2.60980346523132,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2014,2.53898262958563,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2015,2.48207488552155,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2016,2.42293377787994,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2017,2.37339119332491,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2018,2.31715492878592,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2019,2.2492086790431,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2020,2.18503171479234,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2021,2.11468009963844,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2022,2.05715635518144,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1990,4.24203715373295,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1991,4.14750768587457,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1992,4.07255586920729,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1993,3.99778003733742,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1994,3.94943440556317,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1995,3.93007428488168,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1996,3.92253769581974,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1997,3.93392721240482,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1998,3.93478843201822,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1999,3.95425763272939,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2000,3.96184724035098,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2001,3.96211719796746,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2002,3.95622064217738,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2003,3.93664799251126,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2004,3.92925687864287,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2005,3.9069197468804,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2006,3.88039646985738,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2007,3.86169630216104,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2008,3.8328864349001,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2009,3.81393572994271,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2010,3.78134076091641,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2011,3.76196505230764,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2012,3.73107525920191,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2013,3.67614424097795,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2014,3.63276881405972,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2015,3.5787892789042,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2016,3.52127347450693,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2017,3.46604222819391,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2018,3.41123155773937,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2019,3.35195922646947,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2020,3.26913383638405,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2021,3.19734479659362,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2022,3.12387883030452,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1990,3.77413840703023,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1991,3.67498559208923,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1992,3.58367561526485,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1993,3.50359163448677,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1994,3.4468396150038,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1995,3.41751688672309,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1996,3.4113073994646,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1997,3.42059474982126,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1998,3.43853498212465,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,1999,3.45547136394719,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2000,3.46466412814472,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2001,3.46495687584114,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2002,3.45819886367582,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2003,3.44164376941314,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2004,3.42023117679824,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2005,3.40201301434451,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2006,3.37983242976192,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2007,3.3539132047663,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2008,3.3309148850923,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2009,3.30607298621233,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2010,3.27726553188201,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2011,3.25210334889581,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2012,3.21415223533883,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2013,3.16843798052913,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2014,3.11185989080098,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2015,3.05517693178659,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2016,2.99590291231822,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2017,2.94087468614745,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2018,2.88114207179968,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2019,2.81746429134544,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2020,2.75013345013431,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2021,2.68357742434744,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Marshall Islands,MH,MHL,584,Mortality rate age 10-14,2022,2.61798190671025,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1990,6.29897938703639,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1991,6.08084238791951,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1992,5.87687730259245,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1993,5.68436948028417,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1994,5.4954409754272,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1995,5.31497616465282,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1996,5.14217270646489,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1997,4.9718951841683,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1998,4.80837445409965,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1999,4.65819014183,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2000,4.52123209890509,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2001,4.36996740507134,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2002,4.22990302431925,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2003,4.11053463168765,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2004,3.97385775723391,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2005,3.84141111717873,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2006,3.70363691119346,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2007,3.59828787705119,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2008,3.47571212453335,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2009,3.37544451148453,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2010,3.2809235231519,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2011,3.17681031095951,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2012,3.08543567143971,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2013,2.98084215337668,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2014,2.89723795235808,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2015,2.80204132120598,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2016,2.70568579476471,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2017,2.6198156303685,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2018,2.52635245362665,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2019,2.43735172861426,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2020,2.34538658227956,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2021,2.27290811128633,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2022,2.20162879830821,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1990,6.6473370905743,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1991,6.45488159275276,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1992,6.28004280909067,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1993,6.11791417291918,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1994,5.96355902449863,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1995,5.81431839150426,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1996,5.64364990553512,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1997,5.50782604796629,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1998,5.3792655167173,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1999,5.26697435006451,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2000,5.13356001917142,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2001,5.02274787700663,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2002,4.90935637555678,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2003,4.79357512188328,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2004,4.69283454883695,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2005,4.59051959302292,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2006,4.47690198780315,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2007,4.36291510282261,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2008,4.26334759962088,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2009,4.18213294483027,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2010,4.09206772895943,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2011,4.01513811035614,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2012,3.92817648047139,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2013,3.85263150674886,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2014,3.77100058913826,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2015,3.70561067483111,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2016,3.62800947058106,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2017,3.53955086284086,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2018,3.46702070934202,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2019,3.38882937009133,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2020,3.30548632857641,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2021,3.21740416701266,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2022,3.15026859164491,Male,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1990,6.4752806897127,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1991,6.27017102490701,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1992,6.08096029555194,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1993,5.90378980420625,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1994,5.73232870290885,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1995,5.56761043214493,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1996,5.39584325209519,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1997,5.24293575811485,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1998,5.09702230933051,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,1999,4.96595014385093,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2000,4.83075228387353,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2001,4.69993550953429,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2002,4.57333279179206,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2003,4.45581009288265,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2004,4.33735509895639,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2005,4.22020730063821,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2006,4.09469646952676,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2007,3.98497802517905,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2008,3.87397550801061,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2009,3.78001823416274,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2010,3.68458554138174,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2011,3.59116119754532,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2012,3.49973776689849,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2013,3.40793357284186,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2014,3.32700795011698,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2015,3.24834844971766,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2016,3.16318981929242,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2017,3.07789781362044,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2018,2.99666193981796,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2019,2.91475788780071,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2020,2.82870415106806,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2021,2.7498465049326,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritania,MR,MRT,478,Mortality rate age 10-14,2022,2.6820962588181,Total,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritius,MU,MUS,480,Mortality rate age 10-14,1990,1.52968435293399,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritius,MU,MUS,480,Mortality rate age 10-14,1991,1.50742882533117,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritius,MU,MUS,480,Mortality rate age 10-14,1992,1.48628321167443,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritius,MU,MUS,480,Mortality rate age 10-14,1993,1.46179048020834,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
Mauritius,MU,MUS,480,Mortality rate age 10-14,1994,1.43625002972514,Female,,"Deaths per 1,000 children aged 10",Normal value,,,Total
